org-slug,org-id,dep-id,dep-name,dep-version,latest-version,latest-version-published-date,first-published-date,is-deprecated,license,project-name,project-id,project-url
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-jdbc@3.1.5,org.springframework.boot:spring-boot-starter-jdbc,3.1.5,3.4.4,2025-03-21T03:15:51.000Z,2014-04-01T12:59:35.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-json@3.1.5,org.springframework.boot:spring-boot-starter-json,3.1.5,3.4.4,2025-03-21T03:15:32.000Z,2018-03-01T06:09:16.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-logging@3.1.5,org.springframework.boot:spring-boot-starter-logging,3.1.5,3.4.4,2025-03-21T03:15:23.000Z,2014-04-01T12:59:46.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-oauth2-client@3.1.5,org.springframework.boot:spring-boot-starter-oauth2-client,3.1.5,3.4.4,2025-03-21T03:15:04.000Z,2018-10-30T11:39:36.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-security@3.1.5,org.springframework.boot:spring-boot-starter-security,3.1.5,3.4.4,2025-03-21T03:14:31.000Z,2014-04-01T12:59:48.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-thymeleaf@3.1.5,org.springframework.boot:spring-boot-starter-thymeleaf,3.1.5,3.4.4,2025-03-21T03:14:21.000Z,2014-04-01T12:59:39.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-undertow@3.1.5,org.springframework.boot:spring-boot-starter-undertow,3.1.5,3.4.4,2025-03-21T03:14:12.000Z,2014-12-11T01:38:55.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-validation@3.1.5,org.springframework.boot:spring-boot-starter-validation,3.1.5,3.4.4,2025-03-21T03:14:07.000Z,2015-11-16T11:39:01.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-web@3.1.5,org.springframework.boot:spring-boot-starter-web,3.1.5,3.4.4,2025-03-21T03:14:03.000Z,2014-04-01T12:59:37.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.data:spring-data-commons@3.1.5,org.springframework.data:spring-data-commons,3.1.5,3.4.4,2025-03-14T07:25:16.000Z,2013-02-07T13:15:03.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.data:spring-data-jpa@3.1.5,org.springframework.data:spring-data-jpa,3.1.5,3.4.4,2025-03-14T07:29:50.000Z,2011-07-21T22:51:18.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-config@6.1.5,org.springframework.security:spring-security-config,6.1.5,6.4.4,2025-03-17T21:19:11.000Z,2009-12-23T00:04:42.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-core@6.1.5,org.springframework.security:spring-security-core,6.1.5,6.4.4,2025-03-17T21:18:57.000Z,2008-04-14T13:34:28.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-crypto@6.1.5,org.springframework.security:spring-security-crypto,6.1.5,6.4.4,2025-03-17T21:18:57.000Z,2011-12-07T00:10:09.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-oauth2-client@6.1.5,org.springframework.security:spring-security-oauth2-client,6.1.5,6.4.4,2025-03-17T21:19:06.000Z,2017-11-27T20:09:49.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-oauth2-core@6.1.5,org.springframework.security:spring-security-oauth2-core,6.1.5,6.4.4,2025-03-17T21:19:01.000Z,2017-11-27T20:10:09.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-oauth2-jose@6.1.5,org.springframework.security:spring-security-oauth2-jose,6.1.5,6.4.4,2025-03-17T21:19:07.000Z,2017-11-27T20:10:20.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.security:spring-security-web@6.1.5,org.springframework.security:spring-security-web,6.1.5,6.4.4,2025-03-17T21:19:08.000Z,2009-12-23T00:03:50.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-aop@6.0.13,org.springframework:spring-aop,6.0.13,6.2.6,2025-04-17T07:39:45.000Z,2005-11-26T01:01:09.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-aspects@6.0.13,org.springframework:spring-aspects,6.0.13,6.2.6,2025-04-17T07:39:39.000Z,2005-12-23T16:37:20.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-beans@6.0.13,org.springframework:spring-beans,6.0.13,6.2.6,2025-04-17T07:39:30.000Z,2005-11-26T01:01:14.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-context@6.0.13,org.springframework:spring-context,6.0.13,6.2.6,2025-04-17T07:39:18.000Z,2005-11-26T01:01:21.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-core@6.0.13,org.springframework:spring-core,6.0.13,6.2.6,2025-04-17T07:38:59.000Z,2005-11-26T01:01:23.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-expression@6.0.13,org.springframework:spring-expression,6.0.13,6.2.6,2025-04-17T07:38:47.000Z,2009-12-17T00:07:53.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-jcl@6.0.13,org.springframework:spring-jcl,6.0.13,6.2.6,2025-04-17T07:38:33.000Z,2017-09-28T12:15:32.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-jdbc@6.0.13,org.springframework:spring-jdbc,6.0.13,6.2.6,2025-04-17T07:38:27.000Z,2005-11-26T01:01:28.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-orm@6.0.13,org.springframework:spring-orm,6.0.13,6.2.6,2025-04-17T07:38:08.000Z,2005-11-26T01:01:29.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-tx@6.0.13,org.springframework:spring-tx,6.0.13,6.2.6,2025-04-17T07:37:43.000Z,2007-11-20T02:49:16.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-web@6.0.13,org.springframework:spring-web,6.0.13,6.2.6,2025-04-17T07:37:36.000Z,2005-11-26T01:01:36.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework:spring-webmvc@6.0.13,org.springframework:spring-webmvc,6.0.13,6.2.6,2025-04-17T07:37:20.000Z,2005-11-26T01:01:38.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.thymeleaf.extras:thymeleaf-extras-springsecurity6@3.1.2.RELEASE,org.thymeleaf.extras:thymeleaf-extras-springsecurity6,3.1.2.RELEASE,3.1.3.RELEASE,2024-12-08T21:32:17.000Z,2022-01-18T09:48:39.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.thymeleaf:thymeleaf@3.1.1.RELEASE,org.thymeleaf:thymeleaf,3.1.1.RELEASE,3.1.3.RELEASE,2024-12-08T21:31:30.000Z,2011-04-07T13:26:05.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.thymeleaf:thymeleaf-spring6@3.1.1.RELEASE,org.thymeleaf:thymeleaf-spring6,3.1.1.RELEASE,3.1.3.RELEASE,2024-12-08T21:31:59.000Z,2022-01-18T01:47:05.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.unbescape:unbescape@1.1.6.RELEASE,org.unbescape:unbescape,1.1.6.RELEASE,1.1.6.RELEASE,2018-03-30T17:05:53.000Z,2014-04-09T22:47:25.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.webjars:bootstrap@5.3.2,org.webjars:bootstrap,5.3.2,5.3.5,2025-04-11T05:13:39.000Z,2012-10-16T21:32:11.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.webjars:jquery@3.7.0,org.webjars:jquery,3.7.0,3.7.1,2023-08-29T19:45:31.000Z,2012-10-15T17:00:21.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.webjars:webjars-locator-core@0.53,org.webjars:webjars-locator-core,0.53,0.59,2024-06-08T00:11:50.000Z,2015-03-02T23:52:46.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.wildfly.client:wildfly-client-config@1.0.1.Final,org.wildfly.client:wildfly-client-config,1.0.1.Final,1.0.1.Final,2018-08-24T13:27:41.000Z,2015-02-09T17:01:12.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.wildfly.common:wildfly-common@1.5.4.Final,org.wildfly.common:wildfly-common,1.5.4.Final,2.0.1,2024-09-25T13:47:21.000Z,2015-02-20T16:32:48.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.yaml:snakeyaml@1.33,org.yaml:snakeyaml,1.33,2.4,2025-02-15T10:54:36.000Z,2009-08-26T12:57:36.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,xmlpull:xmlpull@1.1.3.1,xmlpull:xmlpull,1.1.3.1,1.1.3.4d_b4_min,2010-10-26T19:25:51.000Z,2003-06-17T00:03:58.000Z,false,Public-Domain license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,xml-resolver:xml-resolver@1.2,xml-resolver:xml-resolver,1.2,1.2,2016-01-02T02:41:33.000Z,2016-01-02T02:41:32.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,xpp3:xpp3_min@1.1.4c,xpp3:xpp3_min,1.1.4c,1.1.4c,2007-11-28T06:18:05.000Z,2006-02-18T21:32:16.000Z,false,Public-Domain license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
